0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,0.0022,0.0043,0.00615,0.00815,0.01055,0.01305,0.0155,0.0185,0.02175,0.0248,0.0283,0.03265,0.0369,0.0417,0.0463,0.05085,0.05675,0.06285,0.0707,0.07785,0.0854,0.0933,0.10255,0.1135,0.1249,0.13675,0.1482,0.162,0.1763,0.19335,0.2098,0.2265,0.24475,0.2657,0.28575,0.30815,0.3301,0.35265,0.3749,0.3981
0.0,0.0,0.0,0.00015,0.00025,0.0007,0.00105,0.0017,0.0025,0.0031,0.0041,0.00535,0.007,0.0092,0.01135,0.0134,0.01645,0.0198,0.024,0.02895,0.03325,0.0382,0.04375,0.0506,0.05915,0.066,0.07455,0.08395,0.0941,0.1051,0.11805,0.13265,0.1477,0.16275,0.17995,0.1974,0.21525,0.2345,0.2533,0.27355,0.29415
0.0,0.0,5e-05,0.00025,0.00045,0.00085,0.0015,0.00215,0.00305,0.0045,0.00555,0.00735,0.00915,0.01095,0.01405,0.01625,0.0194,0.02305,0.02725,0.03175,0.0375,0.0437,0.04965,0.0578,0.0652,0.0745,0.0857,0.0971,0.10795,0.122,0.1347,0.1487,0.1643,0.18075,0.19825,0.21735,0.23695,0.2569,0.2769,0.29945,0.32055
0.0,0.0,0.0002,0.00045,0.0007,0.00095,0.00125,0.00195,0.00265,0.00365,0.0048,0.0066,0.00825,0.01,0.012,0.0144,0.01705,0.0205,0.02475,0.03045,0.0353,0.04115,0.04695,0.0533,0.06065,0.0688,0.0775,0.08645,0.09715,0.1093,0.1222,0.13545,0.1522,0.16785,0.1849,0.20465,0.2242,0.2431,0.265,0.288,0.3099
0.0,0.00015,0.00045,0.0009,0.0014,0.0018,0.0023,0.0035,0.0048,0.0066,0.0085,0.0105,0.01225,0.0161,0.0191,0.023,0.0262,0.03005,0.03495,0.04095,0.04635,0.05295,0.0608,0.06905,0.0798,0.09015,0.10255,0.1143,0.12775,0.1443,0.15845,0.17415,0.1905,0.2093,0.2302,0.2519,0.2724,0.29465,0.3172,0.3408,0.36665
0.0,0.0,0.00015,0.00035,0.0008,0.0013,0.0017,0.00285,0.0037,0.0054,0.00665,0.008,0.01055,0.013,0.01585,0.01915,0.0234,0.0277,0.0329,0.0377,0.0442,0.0521,0.05925,0.06765,0.0779,0.0883,0.0993,0.1115,0.1235,0.13715,0.15165,0.16755,0.18515,0.20325,0.2231,0.2436,0.26315,0.2827,0.30525,0.3285,0.35295
0.0,0.0,0.0,0.00015,0.00065,0.0012,0.0017,0.00255,0.00405,0.0056,0.0076,0.00915,0.01155,0.015,0.01825,0.02245,0.02725,0.03245,0.0391,0.04585,0.0537,0.062,0.0704,0.0792,0.0905,0.1033,0.11775,0.13165,0.1468,0.16245,0.1807,0.1991,0.21965,0.2413,0.2635,0.2877,0.31375,0.3375,0.36225,0.38865,0.414
0.0,0.00125,0.0026,0.00455,0.00595,0.0076,0.00995,0.01205,0.01395,0.0158,0.01865,0.02085,0.0229,0.026,0.0286,0.03205,0.03575,0.0399,0.0441,0.04815,0.0523,0.0582,0.06505,0.07105,0.0775,0.08465,0.0925,0.1009,0.10995,0.1196,0.1298,0.1403,0.15155,0.16405,0.17765,0.19095,0.20735,0.2231,0.23825,0.2561,0.2735
0.0,0.00055,0.0013,0.00195,0.00285,0.00335,0.0045,0.0055,0.00705,0.0081,0.0096,0.0113,0.01305,0.0159,0.0185,0.0219,0.02595,0.03005,0.03405,0.0394,0.04605,0.05275,0.05915,0.06635,0.0746,0.0834,0.0935,0.10485,0.1173,0.1305,0.1439,0.15835,0.17395,0.1895,0.2065,0.224,0.2449,0.2667,0.28765,0.31015,0.33395
0.0,0.0,5e-05,0.0001,0.00035,0.00065,0.0014,0.0021,0.0031,0.00445,0.00555,0.007,0.00895,0.0107,0.01275,0.0159,0.0192,0.0238,0.02765,0.033,0.03865,0.04465,0.0506,0.058,0.06525,0.07325,0.08385,0.0944,0.10555,0.1184,0.13145,0.1456,0.1608,0.1773,0.1942,0.21305,0.23245,0.2511,0.2698,0.2916,0.3119
0.0,0.0018,0.0035,0.0049,0.00695,0.00915,0.0117,0.01455,0.01725,0.0204,0.0238,0.0279,0.03145,0.03555,0.04005,0.04515,0.0511,0.058,0.06495,0.07225,0.0803,0.0891,0.09845,0.1081,0.11805,0.13115,0.14355,0.1576,0.1719,0.1869,0.20355,0.22195,0.2401,0.26055,0.28175,0.30345,0.32535,0.35025,0.3755,0.39805,0.4219
0.0,0.00015,0.0004,0.00075,0.00145,0.00215,0.00315,0.00405,0.00545,0.00665,0.0077,0.00925,0.0118,0.01415,0.0169,0.0197,0.02295,0.02725,0.0336,0.0395,0.04615,0.05275,0.0596,0.0687,0.07715,0.0863,0.09715,0.1091,0.1212,0.1363,0.15245,0.1699,0.18745,0.205,0.2237,0.24515,0.2672,0.29205,0.31505,0.3393,0.3643
0.0,0.0022,0.0042,0.00615,0.0089,0.01165,0.01485,0.0186,0.0218,0.0248,0.0294,0.0335,0.03795,0.04325,0.04815,0.0533,0.0594,0.067,0.075,0.0828,0.0927,0.1022,0.11245,0.12415,0.13675,0.151,0.16515,0.1798,0.1968,0.21635,0.23455,0.25355,0.27785,0.29945,0.3218,0.34695,0.37165,0.39735,0.4241,0.44905,0.47645
0.0,0.0,0.0001,0.0003,0.0005,0.00125,0.0019,0.00295,0.0042,0.00485,0.00655,0.0085,0.0105,0.0128,0.0153,0.0186,0.02235,0.0265,0.03135,0.0369,0.04315,0.0495,0.05635,0.06275,0.07345,0.08305,0.09365,0.10495,0.119,0.13245,0.14595,0.1604,0.1776,0.1954,0.2146,0.2361,0.25755,0.28055,0.30155,0.32545,0.35025
0.0,0.0,0.00015,0.00015,0.00025,0.0004,0.00075,0.00125,0.00195,0.0028,0.00325,0.00385,0.0052,0.0063,0.0075,0.00875,0.0099,0.0118,0.01405,0.01595,0.0185,0.02265,0.0259,0.0295,0.03405,0.03845,0.0435,0.0494,0.05545,0.0631,0.07055,0.07885,0.0882,0.0974,0.10785,0.118,0.1293,0.14065,0.15265,0.16645,0.182
0.0,0.0,5e-05,0.00015,0.0004,0.001,0.0014,0.00205,0.0029,0.00445,0.00575,0.00725,0.00985,0.01175,0.014,0.01785,0.022,0.0259,0.0304,0.0367,0.0435,0.05105,0.0589,0.0671,0.07665,0.0864,0.099,0.11145,0.1273,0.1406,0.1543,0.17065,0.1882,0.20535,0.2251,0.24595,0.2697,0.29505,0.3194,0.3453,0.3702
0.0,0.0,0.0001,0.0002,0.00065,0.0013,0.00205,0.0032,0.0046,0.00615,0.00785,0.0095,0.0116,0.01485,0.01815,0.02155,0.02555,0.0305,0.0359,0.042,0.0499,0.05745,0.06615,0.07605,0.0868,0.09965,0.1123,0.12575,0.14015,0.1561,0.173,0.1907,0.21005,0.22965,0.25195,0.27445,0.29665,0.32085,0.3464,0.3717,0.39655
0.0,0.0005,0.0011,0.00195,0.00285,0.0036,0.00485,0.00625,0.0081,0.00945,0.0114,0.0129,0.01485,0.01745,0.0208,0.0248,0.029,0.033,0.03715,0.04235,0.04845,0.0539,0.0601,0.0669,0.0753,0.08485,0.09445,0.1045,0.11535,0.12895,0.1414,0.15555,0.1712,0.1878,0.20445,0.2226,0.24095,0.2612,0.2803,0.30065,0.3196
0.0,0.0,0.0001,0.0001,0.0002,0.00045,0.0007,0.0011,0.00175,0.0026,0.0036,0.00485,0.0066,0.00805,0.0105,0.0129,0.01555,0.0184,0.02295,0.0269,0.03115,0.03635,0.04195,0.04785,0.05505,0.0627,0.07205,0.0823,0.09285,0.1049,0.11575,0.12915,0.14405,0.1603,0.17905,0.1976,0.21595,0.237,0.25775,0.2773,0.3008
0.0,0.0,0.0,0.00015,0.00035,0.0006,0.0012,0.00175,0.0023,0.0034,0.0048,0.00635,0.008,0.00975,0.0123,0.01535,0.0178,0.021,0.0247,0.02965,0.03445,0.04105,0.04705,0.0546,0.06235,0.07055,0.0786,0.08835,0.0996,0.11185,0.1252,0.13945,0.15615,0.17425,0.18905,0.208,0.22675,0.24645,0.2678,0.28885,0.31165
0.0,0.0,0.0001,0.00015,0.00025,0.0007,0.0014,0.00235,0.0031,0.00415,0.0056,0.0072,0.0092,0.01175,0.01465,0.0187,0.02255,0.0265,0.0315,0.03695,0.04335,0.051,0.05965,0.06845,0.07895,0.0905,0.1013,0.11435,0.1291,0.1447,0.16175,0.1781,0.1973,0.21785,0.23875,0.26075,0.28235,0.30475,0.33,0.3542,0.37855
0.0,0.0002,0.0005,0.00095,0.0013,0.00175,0.00225,0.00345,0.005,0.0065,0.00815,0.0098,0.01115,0.0135,0.0161,0.0185,0.0213,0.02495,0.02875,0.0334,0.0398,0.0445,0.05065,0.0579,0.06505,0.07405,0.0848,0.09445,0.10495,0.1174,0.1294,0.1445,0.15955,0.17665,0.1945,0.2136,0.23275,0.25005,0.2703,0.2906,0.3108
0.0,0.0005,0.00095,0.00145,0.0024,0.0032,0.0041,0.0051,0.0065,0.00755,0.0085,0.00985,0.01135,0.0135,0.0165,0.01885,0.021,0.0237,0.02805,0.0323,0.03685,0.0432,0.04955,0.05615,0.06355,0.0714,0.0798,0.089,0.09825,0.10825,0.1202,0.13175,0.1452,0.15885,0.17335,0.18945,0.20455,0.22305,0.24115,0.25965,0.2792
0.0,0.0,5e-05,0.0001,0.00025,0.0004,0.0009,0.00125,0.00185,0.00285,0.0038,0.00545,0.00715,0.0093,0.01135,0.0141,0.01725,0.0207,0.02465,0.0294,0.0348,0.0413,0.0485,0.0564,0.065,0.07345,0.08345,0.0953,0.10755,0.1203,0.1341,0.15,0.16485,0.182,0.20205,0.22125,0.2419,0.2605,0.28225,0.3046,0.32925
0.0,0.0005,0.0009,0.0015,0.00225,0.0027,0.00365,0.0048,0.0062,0.0077,0.00895,0.0112,0.01355,0.0162,0.01965,0.0229,0.0264,0.0303,0.0349,0.04035,0.0466,0.05265,0.06105,0.06855,0.07795,0.0884,0.09935,0.11065,0.1248,0.13865,0.15415,0.16975,0.18695,0.20455,0.22385,0.24365,0.26445,0.2865,0.30825,0.33105,0.356
0.0,0.0,0.0,0.00025,0.0005,0.001,0.0016,0.00275,0.00395,0.00495,0.00645,0.0084,0.01025,0.013,0.01555,0.0184,0.02295,0.027,0.032,0.0378,0.0437,0.0515,0.0596,0.0693,0.07985,0.09085,0.10195,0.1149,0.1285,0.14335,0.159,0.1749,0.19305,0.21035,0.23095,0.25285,0.27605,0.2987,0.32395,0.35,0.3735
0.0,0.0,5e-05,0.00025,0.0005,0.00065,0.00095,0.00155,0.00195,0.00235,0.0034,0.0046,0.0063,0.00765,0.0091,0.01155,0.01385,0.0174,0.0208,0.025,0.02865,0.034,0.04005,0.0467,0.0541,0.0613,0.071,0.0818,0.09165,0.10205,0.1145,0.12885,0.14315,0.15905,0.1744,0.1905,0.2087,0.22755,0.2472,0.2682,0.29115
0.0,0.0,0.00015,0.0002,0.0003,0.0007,0.0011,0.00165,0.0023,0.0037,0.00485,0.00635,0.0081,0.01,0.013,0.0158,0.0191,0.023,0.02635,0.0308,0.03565,0.04145,0.04745,0.0552,0.06245,0.0704,0.07955,0.0907,0.10195,0.1132,0.1253,0.14085,0.15745,0.174,0.18925,0.2076,0.2266,0.24525,0.26505,0.2863,0.30925
0.0,0.00025,0.00055,0.0008,0.0013,0.0017,0.0026,0.00375,0.00495,0.0069,0.0083,0.0097,0.0113,0.0138,0.0167,0.02085,0.0252,0.03015,0.03485,0.0403,0.0464,0.0524,0.06065,0.0704,0.07945,0.08945,0.0991,0.11045,0.12195,0.13495,0.14885,0.16415,0.18155,0.19845,0.218,0.2376,0.2578,0.2779,0.3003,0.32265,0.3471
0.0,0.0001,0.0005,0.0009,0.0012,0.00185,0.0027,0.00365,0.0045,0.0055,0.0071,0.00885,0.01035,0.01285,0.0156,0.01895,0.0239,0.0284,0.0329,0.03915,0.04485,0.0522,0.0593,0.06795,0.07625,0.08725,0.09985,0.11205,0.12535,0.13875,0.1522,0.1692,0.1856,0.2023,0.2212,0.24265,0.262,0.28355,0.30655,0.33055,0.35485
0.0,0.0,5e-05,0.00035,0.00065,0.00075,0.00125,0.00175,0.00225,0.00325,0.0041,0.00525,0.00635,0.0076,0.0096,0.0117,0.0142,0.0172,0.02035,0.0238,0.02805,0.0324,0.0365,0.04225,0.0474,0.055,0.06325,0.0717,0.08045,0.0893,0.09935,0.11065,0.12305,0.13545,0.14955,0.1652,0.1817,0.19715,0.21565,0.23415,0.2525
0.0,0.0,5e-05,0.0001,0.0005,0.00065,0.00115,0.0017,0.00255,0.0034,0.0042,0.0056,0.0072,0.0093,0.01125,0.0129,0.01555,0.01845,0.0218,0.02575,0.0294,0.0343,0.04055,0.04635,0.05365,0.06005,0.06875,0.0776,0.0872,0.09735,0.108,0.1191,0.1321,0.14665,0.1606,0.17655,0.1915,0.2073,0.22365,0.24275,0.26265
0.0,0.0003,0.0006,0.00085,0.00135,0.00195,0.00255,0.00335,0.0038,0.00435,0.0055,0.00695,0.00845,0.00995,0.0118,0.01395,0.0164,0.01985,0.02345,0.0276,0.0314,0.03555,0.04095,0.04645,0.05295,0.0601,0.06675,0.0743,0.0836,0.09165,0.102,0.1135,0.12515,0.13815,0.1509,0.16555,0.18085,0.1979,0.21495,0.23195,0.24855
0.0,0.0,0.0002,0.0004,0.0006,0.0012,0.00175,0.00245,0.0035,0.0048,0.0062,0.0081,0.0092,0.0111,0.01325,0.0154,0.0188,0.0225,0.0267,0.03165,0.03725,0.04295,0.04925,0.0571,0.06505,0.0735,0.0833,0.09415,0.1059,0.11965,0.13235,0.1452,0.1594,0.1759,0.19205,0.20925,0.22645,0.24705,0.26795,0.2883,0.311
0.0,0.0002,0.0005,0.0009,0.00145,0.00195,0.0026,0.0033,0.00445,0.0059,0.0074,0.00925,0.0108,0.0144,0.0171,0.0206,0.0251,0.0298,0.0341,0.0394,0.0452,0.05145,0.05925,0.06675,0.075,0.0853,0.09525,0.1083,0.1216,0.1345,0.1494,0.165,0.1826,0.2001,0.22015,0.241,0.26195,0.284,0.3057,0.3289,0.3514
0.0,5e-05,0.00045,0.00105,0.00165,0.0023,0.00315,0.00405,0.0048,0.006,0.00725,0.00915,0.01105,0.0136,0.0162,0.01885,0.02235,0.0263,0.03035,0.03495,0.03925,0.04445,0.05005,0.0581,0.0668,0.07565,0.0836,0.0949,0.10555,0.1173,0.12885,0.1422,0.1562,0.1723,0.1887,0.204,0.22285,0.24075,0.2621,0.2837,0.3057
0.0,0.0,5e-05,0.0001,0.00025,0.00045,0.001,0.0016,0.0023,0.00295,0.00395,0.0051,0.00645,0.00765,0.00925,0.0112,0.0135,0.016,0.01845,0.02175,0.026,0.0304,0.0354,0.04015,0.04635,0.05385,0.06035,0.07025,0.07755,0.08775,0.09775,0.11035,0.12385,0.13715,0.1507,0.1657,0.18145,0.19735,0.21495,0.23315,0.25295
0.0,0.0005,0.0012,0.00185,0.00255,0.0032,0.004,0.0048,0.0062,0.00785,0.0095,0.0126,0.01485,0.0173,0.021,0.0246,0.0282,0.03265,0.0383,0.04495,0.0521,0.0586,0.0671,0.0755,0.08645,0.0967,0.11025,0.12505,0.14,0.1564,0.17305,0.19195,0.21175,0.23255,0.25375,0.2756,0.29765,0.32145,0.3469,0.3722,0.4005
0.0,0.0025,0.0048,0.00715,0.0095,0.0124,0.01575,0.0191,0.02355,0.0271,0.03085,0.03565,0.04135,0.0467,0.0518,0.05835,0.0666,0.07505,0.0825,0.09085,0.10155,0.11165,0.1236,0.1384,0.1523,0.16825,0.1849,0.20115,0.2179,0.2381,0.2596,0.2808,0.3039,0.32935,0.3556,0.3816,0.40835,0.4361,0.4653,0.4936,0.52115
0.0,0.00045,0.001,0.00155,0.0021,0.0027,0.00355,0.00495,0.0061,0.00775,0.0086,0.01075,0.0124,0.0148,0.01715,0.0211,0.0251,0.0295,0.03455,0.0398,0.04555,0.0516,0.05845,0.0665,0.07275,0.0831,0.0928,0.10285,0.1149,0.12695,0.1405,0.15365,0.1688,0.18385,0.19945,0.2176,0.2364,0.25595,0.27485,0.29505,0.3175
0.0,0.00035,0.0005,0.00095,0.0017,0.00225,0.00325,0.00445,0.00565,0.00695,0.0083,0.0097,0.0119,0.01375,0.01585,0.019,0.02195,0.02545,0.029,0.03435,0.04015,0.0453,0.05145,0.0582,0.0663,0.0747,0.0832,0.093,0.1029,0.1158,0.12915,0.14225,0.1567,0.1712,0.18625,0.203,0.22115,0.2396,0.2571,0.27805,0.298
0.0,0.0,5e-05,0.00015,0.0004,0.0006,0.0009,0.0016,0.0022,0.00295,0.0042,0.00525,0.0066,0.00805,0.0095,0.0116,0.0141,0.0167,0.0196,0.0233,0.02715,0.0311,0.0357,0.0408,0.0466,0.053,0.06015,0.0684,0.0759,0.0853,0.0946,0.1057,0.11765,0.12975,0.14425,0.1591,0.17595,0.1915,0.2082,0.22635,0.24525
0.0,0.0003,0.00075,0.0014,0.00205,0.00245,0.00345,0.00435,0.0054,0.00635,0.0072,0.00855,0.0101,0.01215,0.0144,0.01695,0.0197,0.023,0.02595,0.0301,0.0346,0.04075,0.047,0.0535,0.06095,0.06895,0.07685,0.08675,0.09765,0.11015,0.1246,0.13855,0.15375,0.16955,0.1873,0.2054,0.22405,0.2432,0.26285,0.28625,0.30865
0.0,0.0,0.0002,0.00055,0.0008,0.0011,0.0015,0.0022,0.00305,0.00375,0.0051,0.0069,0.00865,0.0113,0.0137,0.0164,0.01995,0.0233,0.02735,0.03295,0.0378,0.0444,0.05145,0.05845,0.0651,0.075,0.0861,0.09625,0.1078,0.12,0.1322,0.14695,0.16035,0.1752,0.19275,0.2125,0.2311,0.25115,0.27115,0.2906,0.3138
0.0,0.0013,0.003,0.0043,0.00565,0.0074,0.0093,0.01135,0.0134,0.01505,0.01745,0.02035,0.02375,0.02775,0.03145,0.0366,0.04125,0.04625,0.0516,0.05905,0.06695,0.076,0.08505,0.0946,0.1053,0.11765,0.13025,0.1443,0.1591,0.17395,0.19215,0.2087,0.2277,0.24675,0.26805,0.2897,0.3126,0.33675,0.36025,0.386,0.41295
0.0,0.0,0.0001,0.00025,0.00055,0.00105,0.00185,0.00285,0.00405,0.0054,0.0068,0.0081,0.00995,0.01265,0.0156,0.0192,0.0238,0.02905,0.0339,0.0403,0.0473,0.0541,0.0613,0.0696,0.07985,0.0911,0.1024,0.11655,0.13155,0.1466,0.1627,0.18065,0.1995,0.219,0.23815,0.2597,0.2819,0.3061,0.3305,0.35495,0.37965
0.0,0.0002,0.0005,0.001,0.0016,0.00195,0.00245,0.00365,0.00465,0.0064,0.00815,0.0096,0.01175,0.01465,0.01745,0.02025,0.0242,0.02935,0.03425,0.0405,0.04685,0.0543,0.0628,0.07155,0.08085,0.09225,0.10495,0.11815,0.13165,0.1462,0.16115,0.1783,0.1945,0.2135,0.2348,0.25625,0.28125,0.30445,0.32805,0.35125,0.3744
0.0,0.0014,0.00275,0.00435,0.00555,0.007,0.00885,0.0106,0.0131,0.0155,0.0193,0.0225,0.026,0.0296,0.0337,0.0375,0.0428,0.048,0.05375,0.0601,0.06725,0.07465,0.08265,0.0924,0.10255,0.11245,0.1254,0.13825,0.151,0.16475,0.18035,0.19705,0.21395,0.23165,0.25155,0.2713,0.29255,0.3133,0.33345,0.3553,0.37855
0.0,0.00055,0.00105,0.0016,0.0024,0.0032,0.00395,0.0049,0.0063,0.00785,0.00995,0.01175,0.0145,0.0167,0.01965,0.0236,0.0284,0.03325,0.0375,0.04315,0.04975,0.05735,0.0656,0.0743,0.0838,0.0939,0.10515,0.11605,0.129,0.14285,0.1566,0.1725,0.18945,0.20665,0.2271,0.2468,0.2672,0.2869,0.3089,0.3327,0.3568
0.0,0.0,5e-05,0.0002,0.0005,0.0006,0.00105,0.00185,0.00255,0.0037,0.00455,0.00635,0.00805,0.01005,0.01245,0.01485,0.0179,0.0221,0.0257,0.031,0.03665,0.04285,0.0497,0.0576,0.06545,0.0739,0.08465,0.09515,0.10845,0.12085,0.13565,0.1506,0.16645,0.183,0.2009,0.22035,0.23825,0.2592,0.28035,0.3016,0.32415
0.0,0.00025,0.00055,0.0009,0.0015,0.00245,0.0036,0.00475,0.0065,0.00775,0.00915,0.0115,0.01375,0.01675,0.02065,0.02395,0.02825,0.03315,0.03775,0.04335,0.0499,0.0573,0.0659,0.0748,0.08475,0.0943,0.10735,0.12095,0.13595,0.1505,0.16735,0.1849,0.2032,0.2231,0.2428,0.2653,0.28855,0.31175,0.33485,0.3594,0.38355
0.0,0.0,0.0001,0.0004,0.00075,0.00125,0.00195,0.003,0.0042,0.0049,0.0064,0.00815,0.00985,0.0128,0.01625,0.01985,0.02345,0.02795,0.03325,0.03895,0.0459,0.0545,0.0631,0.0735,0.0835,0.0953,0.1084,0.1212,0.1358,0.15,0.16735,0.18435,0.20415,0.22465,0.24535,0.268,0.29065,0.31485,0.3373,0.363,0.3881
0.0,0.0,0.00015,0.0004,0.0005,0.0007,0.0012,0.00195,0.0026,0.00355,0.00495,0.0063,0.0078,0.00965,0.01155,0.01395,0.01695,0.0194,0.0231,0.0282,0.0334,0.03905,0.0453,0.0519,0.0593,0.06785,0.07675,0.0867,0.0981,0.11035,0.1237,0.13845,0.15395,0.16925,0.1875,0.20585,0.22495,0.245,0.26555,0.287,0.30885
0.0,0.0,0.00025,0.00025,0.00035,0.00095,0.00155,0.0024,0.00315,0.00415,0.00515,0.00675,0.00845,0.00995,0.01185,0.0143,0.01705,0.0203,0.02335,0.02805,0.03285,0.03995,0.0467,0.0533,0.06055,0.06885,0.0784,0.0892,0.10015,0.1127,0.1261,0.1392,0.15315,0.16855,0.18325,0.20045,0.22135,0.23955,0.26095,0.28385,0.30435
0.0,0.0,0.0,0.0001,0.0003,0.0007,0.0012,0.0019,0.003,0.0043,0.0058,0.008,0.0098,0.0116,0.0141,0.0172,0.02025,0.02335,0.0277,0.0325,0.0378,0.0428,0.0493,0.0561,0.0631,0.0716,0.0809,0.09145,0.1017,0.1151,0.1292,0.143,0.15665,0.1717,0.1885,0.2048,0.22275,0.24205,0.263,0.28425,0.30525
0.0,0.0001,0.0005,0.0008,0.001,0.0016,0.0023,0.00325,0.0043,0.0053,0.00665,0.00885,0.0111,0.0138,0.0169,0.02005,0.0245,0.03,0.03535,0.04015,0.04705,0.0557,0.06375,0.0727,0.08195,0.0949,0.10665,0.1191,0.13235,0.1481,0.16555,0.18325,0.2023,0.2225,0.2452,0.2664,0.2911,0.3142,0.33955,0.36545,0.39185
0.0,0.0025,0.00465,0.0066,0.0085,0.01075,0.0131,0.01565,0.0188,0.02145,0.0242,0.027,0.03085,0.03425,0.03775,0.0416,0.0462,0.05035,0.0547,0.0592,0.0643,0.0697,0.07595,0.0824,0.0883,0.09565,0.1032,0.1125,0.12055,0.1304,0.1408,0.15285,0.16315,0.1751,0.18795,0.2025,0.21645,0.2312,0.2463,0.26175,0.27805
0.0,0.0001,0.0003,0.00075,0.00115,0.0018,0.00285,0.00405,0.0051,0.00645,0.00815,0.0102,0.01215,0.0139,0.01725,0.0212,0.02615,0.0309,0.03655,0.04225,0.04825,0.05605,0.0638,0.07165,0.08125,0.09235,0.10385,0.11715,0.1314,0.14645,0.16305,0.1817,0.2013,0.223,0.24625,0.26795,0.29145,0.31565,0.33915,0.36355,0.38905
0.0,0.0,0.0,5e-05,0.00015,0.0002,0.0004,0.0009,0.00125,0.0017,0.00235,0.00325,0.00375,0.00465,0.0061,0.0074,0.009,0.01055,0.01265,0.01525,0.01815,0.02045,0.0235,0.0267,0.03105,0.0352,0.04015,0.0462,0.05215,0.0595,0.0655,0.07405,0.084,0.0937,0.1027,0.11285,0.12295,0.13425,0.14715,0.16075,0.17345
0.0,0.0,5e-05,0.00045,0.00085,0.0012,0.00155,0.00205,0.003,0.0043,0.00575,0.00715,0.0088,0.0102,0.0119,0.01475,0.01785,0.02115,0.0249,0.02895,0.0333,0.03985,0.04645,0.0536,0.0607,0.0689,0.07815,0.08825,0.10025,0.11055,0.12425,0.138,0.1529,0.16765,0.18605,0.20505,0.22245,0.24115,0.2628,0.2851,0.306
0.0,0.0011,0.003,0.00475,0.0066,0.00815,0.01055,0.01265,0.01545,0.01795,0.0212,0.025,0.0285,0.0327,0.03685,0.04125,0.0455,0.05175,0.05925,0.0662,0.0746,0.0832,0.09215,0.10245,0.1129,0.12495,0.13965,0.15275,0.16735,0.18355,0.20055,0.21715,0.23625,0.25525,0.2793,0.3008,0.32285,0.3474,0.3739,0.39755,0.42425
0.0,0.0003,0.0005,0.0009,0.0015,0.00215,0.0029,0.00355,0.00495,0.00585,0.0074,0.0091,0.01035,0.01205,0.01415,0.0164,0.0198,0.02395,0.0278,0.03255,0.0385,0.0438,0.0495,0.05625,0.06305,0.0708,0.0805,0.0903,0.1016,0.11265,0.1249,0.1406,0.1539,0.16825,0.18395,0.20015,0.21595,0.23525,0.2547,0.276,0.29805
0.0,0.00235,0.0045,0.00675,0.00915,0.0115,0.01375,0.01675,0.0195,0.0228,0.02625,0.03025,0.0336,0.0373,0.0417,0.04665,0.05145,0.0576,0.0632,0.06975,0.0772,0.08475,0.0931,0.1016,0.11185,0.1212,0.1325,0.14365,0.15765,0.17255,0.1874,0.20375,0.2205,0.2368,0.2522,0.27175,0.2935,0.31395,0.3342,0.35785,0.37995
0.0,0.0003,0.00075,0.0013,0.00165,0.0023,0.0032,0.004,0.0053,0.0068,0.00905,0.01055,0.01335,0.0161,0.0191,0.02175,0.02575,0.02975,0.03395,0.0393,0.045,0.051,0.05785,0.06515,0.07335,0.0829,0.09135,0.1037,0.1164,0.1299,0.14335,0.15865,0.17535,0.19175,0.209,0.22805,0.2482,0.2681,0.28945,0.3114,0.33225
0.0,0.0002,0.00075,0.0015,0.0024,0.00315,0.00435,0.00525,0.00645,0.00845,0.01015,0.0123,0.0153,0.01805,0.0213,0.02445,0.02825,0.0327,0.0371,0.04265,0.04795,0.0545,0.06195,0.0708,0.0793,0.0891,0.10085,0.11155,0.12405,0.1381,0.15315,0.1705,0.186,0.20355,0.22155,0.2408,0.2614,0.28265,0.30505,0.32655,0.34885
0.0,0.0,5e-05,0.0002,0.0004,0.0007,0.00135,0.00185,0.0026,0.0034,0.00395,0.0051,0.00645,0.0078,0.00965,0.0115,0.01405,0.0167,0.01995,0.024,0.02765,0.0327,0.0379,0.04305,0.05025,0.05755,0.0658,0.07465,0.08425,0.09465,0.10605,0.1192,0.131,0.14595,0.1601,0.1752,0.19335,0.2119,0.2306,0.25025,0.26985
0.0,0.00015,0.0006,0.00125,0.0017,0.0026,0.0033,0.00405,0.0059,0.0075,0.0093,0.0112,0.01375,0.0174,0.0211,0.02485,0.02805,0.03315,0.039,0.04555,0.0529,0.0601,0.0681,0.07675,0.08685,0.09825,0.11085,0.12345,0.1397,0.1555,0.17255,0.1883,0.20855,0.2298,0.251,0.27305,0.29565,0.3194,0.34575,0.36795,0.3934
0.0,0.0001,0.00055,0.001,0.00145,0.0019,0.00285,0.00345,0.00495,0.00675,0.00875,0.0106,0.01275,0.0154,0.01895,0.02235,0.02725,0.0323,0.03795,0.04375,0.05135,0.05925,0.0679,0.0776,0.0881,0.09915,0.11025,0.12515,0.14045,0.1559,0.1723,0.1908,0.21105,0.2322,0.25315,0.2754,0.30085,0.32355,0.34805,0.37365,0.3991
0.0,0.0,0.0003,0.00075,0.00105,0.00165,0.00215,0.00305,0.004,0.005,0.0061,0.00755,0.00915,0.01115,0.0128,0.0158,0.01775,0.0207,0.0247,0.02825,0.03235,0.0374,0.04225,0.0489,0.055,0.0617,0.0695,0.07825,0.08745,0.09635,0.10655,0.1185,0.1312,0.14375,0.1557,0.1699,0.18525,0.20045,0.21725,0.2355,0.25415
